"Alter1_ID","Alter2_ID","Weight","Ego_ID"
"ROBERT","SANSA",17,"TYWIN"
"BRONN","SHAE",15,"TYWIN"
"CERSEI","SHAE",21,"TYWIN"
"JOFFREY","SHAE",5,"TYWIN"
"LITTLEFINGER","SHAE",3,"TYWIN"
"LORAS","SHAE",2,"TYWIN"
"SANSA","SHAE",105,"TYWIN"
"BRONN","SHAGGA",5,"TYWIN"
"KEVAN","SHAGGA",2,"TYWIN"
"CATELYN","STANNIS",13,"TYWIN"
"CERSEI","STANNIS",9,"TYWIN"
"GENDRY","STANNIS",9,"TYWIN"
"GREATJON_UMBER","STANNIS",2,"TYWIN"
"JAIME","STANNIS",6,"TYWIN"
"JOFFREY","STANNIS",11,"TYWIN"
"KEVAN","STANNIS",2,"TYWIN"
"LITTLEFINGER","STANNIS",11,"TYWIN"
"LORAS","STANNIS",5,"TYWIN"
"NED","STANNIS",14,"TYWIN"
"RENLY","STANNIS",54,"TYWIN"
"ROBB","STANNIS",11,"TYWIN"
"ROBERT","STANNIS",14,"TYWIN"
"SANSA","STANNIS",2,"TYWIN"
"ARYA","TYRION",4,"TYWIN"
"BRONN","TYRION",244,"TYWIN"
"CATELYN","TYRION",49,"TYWIN"
"CERSEI","TYRION",290,"TYWIN"
"JAIME","TYRION",50,"TYWIN"
"JOANNA","TYRION",2,"TYWIN"
"JOFFREY","TYRION",121,"TYWIN"
"KEVAN","TYRION",14,"TYWIN"
"LITTLEFINGER","TYRION",67,"TYWIN"
"LORAS","TYRION",48,"TYWIN"
"LYSA","TYRION",32,"TYWIN"
"NED","TYRION",23,"TYWIN"
"PYCELLE","TYRION",58,"TYWIN"
"ROBB","TYRION",19,"TYWIN"
"ROBERT","TYRION",10,"TYWIN"
"RODRIK","TYRION",9,"TYWIN"
"SANSA","TYRION",110,"TYWIN"
"SHAE","TYRION",243,"TYWIN"
"SHAGGA","TYRION",22,"TYWIN"
"STANNIS","TYRION",20,"TYWIN"
"ARYA","VARYS",7,"TYWIN"
"BRONN","VARYS",11,"TYWIN"
"CATELYN","VARYS",11,"TYWIN"
"CERSEI","VARYS",29,"TYWIN"
"GENDRY","VARYS",2,"TYWIN"
"JOFFREY","VARYS",26,"TYWIN"
"LITTLEFINGER","VARYS",98,"TYWIN"
"LYSA","VARYS",2,"TYWIN"
"NED","VARYS",102,"TYWIN"
"PYCELLE","VARYS",27,"TYWIN"
"RENLY","VARYS",9,"TYWIN"
"ROBB","VARYS",4,"TYWIN"
"ROBERT","VARYS",11,"TYWIN"
"SANSA","VARYS",15,"TYWIN"
"SHAE","VARYS",33,"TYWIN"
"STANNIS","VARYS",4,"TYWIN"
"TYRION","VARYS",129,"TYWIN"
"CATELYN","WALDER",53,"TYWIN"
"GREATJON_UMBER","WALDER",2,"TYWIN"
"ROBB","WALDER",33,"TYWIN"
"ROOSE_BOLTON","WALDER",23,"TYWIN"
"TYRION","WALDER",2,"TYWIN"
"ARYA","AMORY",16,"TYWIN"
"ARYA","JAQEN",113,"TYWIN"
"GENDRY","JAQEN",4,"TYWIN"
"AMORY","JAQEN",3,"TYWIN"
"BRONN","MARGAERY",2,"TYWIN"
"CATELYN","MARGAERY",5,"TYWIN"
"CERSEI","MARGAERY",33,"TYWIN"
"JOFFREY","MARGAERY",68,"TYWIN"
"LITTLEFINGER","MARGAERY",28,"TYWIN"
"LORAS","MARGAERY",44,"TYWIN"
"PYCELLE","MARGAERY",2,"TYWIN"
"RENLY","MARGAERY",39,"TYWIN"
"SANSA","MARGAERY",63,"TYWIN"
"STANNIS","MARGAERY",2,"TYWIN"
"TYRION","MARGAERY",5,"TYWIN"
"ARYA","POLLIVER",7,"TYWIN"
"MOUNTAIN","POLLIVER",3,"TYWIN"
"AMORY","POLLIVER",3,"TYWIN"
"ARYA","REGINALD",2,"TYWIN"
"CATELYN","EDMURE",15,"TYWIN"
"MOUNTAIN","EDMURE",2,"TYWIN"
"ROBB","EDMURE",46,"TYWIN"
"ROOSE_BOLTON","EDMURE",3,"TYWIN"
"WALDER","EDMURE",10,"TYWIN"
"BRONN","OLENNA",2,"TYWIN"
"CERSEI","OLENNA",24,"TYWIN"
"JOFFREY","OLENNA",8,"TYWIN"
"LORAS","OLENNA",10,"TYWIN"
"PYCELLE","OLENNA",2,"TYWIN"
"RENLY","OLENNA",2,"TYWIN"
"ROBERT","OLENNA",3,"TYWIN"
"SANSA","OLENNA",30,"TYWIN"
"TYRION","OLENNA",31,"TYWIN"
"VARYS","OLENNA",38,"TYWIN"
"MARGAERY","OLENNA",21,"TYWIN"
"JAIME","QYBURN",51,"TYWIN"
"ROBB","QYBURN",3,"TYWIN"
"ROOSE_BOLTON","QYBURN",4,"TYWIN"
"JAIME","STEELSHANKS_WALTON",14,"TYWIN"
"ROOSE_BOLTON","STEELSHANKS_WALTON",3,"TYWIN"
"ARYA","CATELYN",14,"VARYS"
"BRONN","CATELYN",7,"VARYS"
"ARYA","CERSEI",20,"VARYS"
"BARRISTAN","CERSEI",13,"VARYS"
"BRONN","CERSEI",5,"VARYS"
"CATELYN","CERSEI",22,"VARYS"
"BARRISTAN","DAENERYS",37,"VARYS"
"CATELYN","DAENERYS",2,"VARYS"
"ARYA","GENDRY",130,"VARYS"
"ARYA","ILLYRIO",2,"VARYS"
"DAENERYS","ILLYRIO",10,"VARYS"
"ARYA","ILYN_PAYNE",6,"VARYS"
"CERSEI","ILYN_PAYNE",8,"VARYS"
"BRONN","JANOS",3,"VARYS"
"CERSEI","JANOS",11,"VARYS"
"ARYA","JOFFREY",33,"VARYS"
"BARRISTAN","JOFFREY",5,"VARYS"
"BRONN","JOFFREY",13,"VARYS"
"CATELYN","JOFFREY",6,"VARYS"
"CERSEI","JOFFREY",158,"VARYS"
"ILYN_PAYNE","JOFFREY",6,"VARYS"
"JANOS","JOFFREY",4,"VARYS"
"CATELYN","JON_ARRYN",4,"VARYS"
"CERSEI","JON_ARRYN",3,"VARYS"
"BARRISTAN","JORAH",57,"VARYS"
"DAENERYS","JORAH",342,"VARYS"
"ILLYRIO","JORAH",2,"VARYS"
"ARYA","LITTLEFINGER",13,"VARYS"
"BARRISTAN","LITTLEFINGER",4,"VARYS"
"CATELYN","LITTLEFINGER",50,"VARYS"
"CERSEI","LITTLEFINGER",51,"VARYS"
"JANOS","LITTLEFINGER",6,"VARYS"
"JOFFREY","LITTLEFINGER",19,"VARYS"
"JON_ARRYN","LITTLEFINGER",5,"VARYS"
"BRONN","LYSA",5,"VARYS"
"CATELYN","LYSA",30,"VARYS"
"JON_ARRYN","LYSA",5,"VARYS"
"ARYA","NED",94,"VARYS"
"BARRISTAN","NED",25,"VARYS"
"CATELYN","NED",77,"VARYS"
"CERSEI","NED",92,"VARYS"
"DAENERYS","NED",3,"VARYS"
"GENDRY","NED",14,"VARYS"
"ILYN_PAYNE","NED",6,"VARYS"
"JANOS","NED",13,"VARYS"
"JOFFREY","NED",47,"VARYS"
"JON_ARRYN","NED",15,"VARYS"
"JORAH","NED",2,"VARYS"
"LITTLEFINGER","NED",107,"VARYS"
"ARYA","PYCELLE",3,"VARYS"
"BARRISTAN","PYCELLE",4,"VARYS"
"BRONN","PYCELLE",8,"VARYS"
"CERSEI","PYCELLE",33,"VARYS"
"JANOS","PYCELLE",4,"VARYS"
"JOFFREY","PYCELLE",21,"VARYS"
"JON_ARRYN","PYCELLE",5,"VARYS"
"LITTLEFINGER","PYCELLE",27,"VARYS"
"NED","PYCELLE",68,"VARYS"
"BARRISTAN","RENLY",3,"VARYS"
"CATELYN","RENLY",30,"VARYS"
"CERSEI","RENLY",3,"VARYS"
"JANOS","RENLY",3,"VARYS"
"JOFFREY","RENLY",8,"VARYS"
"LITTLEFINGER","RENLY",37,"VARYS"
"NED","RENLY",30,"VARYS"
"PYCELLE","RENLY",8,"VARYS"
"ARYA","ROBB",15,"VARYS"
"CATELYN","ROBB",224,"VARYS"
"CERSEI","ROBB",12,"VARYS"
"JOFFREY","ROBB",27,"VARYS"
"LITTLEFINGER","ROBB",3,"VARYS"
"NED","ROBB",38,"VARYS"
"RENLY","ROBB",11,"VARYS"
"ARYA","ROBERT",10,"VARYS"
"BARRISTAN","ROBERT",27,"VARYS"
"CATELYN","ROBERT",15,"VARYS"
"CERSEI","ROBERT",86,"VARYS"
"DAENERYS","ROBERT",7,"VARYS"
"GENDRY","ROBERT",3,"VARYS"
"JOFFREY","ROBERT",33,"VARYS"
"JON_ARRYN","ROBERT",9,"VARYS"
"JORAH","ROBERT",5,"VARYS"
"LITTLEFINGER","ROBERT",14,"VARYS"
"NED","ROBERT",199,"VARYS"
"PYCELLE","ROBERT",14,"VARYS"
"RENLY","ROBERT",35,"VARYS"
"ROBB","ROBERT",5,"VARYS"
"ARYA","SANSA",61,"VARYS"
"BRONN","SANSA",7,"VARYS"
"CATELYN","SANSA",20,"VARYS"
"CERSEI","SANSA",116,"VARYS"
"DAENERYS","SANSA",2,"VARYS"
"ILYN_PAYNE","SANSA",8,"VARYS"
"JOFFREY","SANSA",147,"VARYS"
"LITTLEFINGER","SANSA",67,"VARYS"
"NED","SANSA",57,"VARYS"
"PYCELLE","SANSA",15,"VARYS"
"RENLY","SANSA",7,"VARYS"
"ROBB","SANSA",19,"VARYS"
"ROBERT","SANSA",17,"VARYS"
"BRONN","SHAE",15,"VARYS"
"CERSEI","SHAE",21,"VARYS"
"ILYN_PAYNE","SHAE",4,"VARYS"
"JOFFREY","SHAE",5,"VARYS"
"LITTLEFINGER","SHAE",3,"VARYS"
"SANSA","SHAE",105,"VARYS"
"CATELYN","STANNIS",13,"VARYS"
"CERSEI","STANNIS",9,"VARYS"
"GENDRY","STANNIS",9,"VARYS"
"JOFFREY","STANNIS",11,"VARYS"
"LITTLEFINGER","STANNIS",11,"VARYS"
"NED","STANNIS",14,"VARYS"
"RENLY","STANNIS",54,"VARYS"
"ROBB","STANNIS",11,"VARYS"
"ROBERT","STANNIS",14,"VARYS"
"SANSA","STANNIS",2,"VARYS"
"CATELYN","THEON",16,"VARYS"
"NED","THEON",18,"VARYS"
"ROBB","THEON",87,"VARYS"
"ROBERT","THEON",2,"VARYS"
"ARYA","TYRION",4,"VARYS"
"BRONN","TYRION",244,"VARYS"
"CATELYN","TYRION",49,"VARYS"
"CERSEI","TYRION",290,"VARYS"
"JANOS","TYRION",39,"VARYS"
"JOFFREY","TYRION",121,"VARYS"
"LITTLEFINGER","TYRION",67,"VARYS"
"LYSA","TYRION",32,"VARYS"
"NED","TYRION",23,"VARYS"
"PYCELLE","TYRION",58,"VARYS"
"ROBB","TYRION",19,"VARYS"
"ROBERT","TYRION",10,"VARYS"
"SANSA","TYRION",110,"VARYS"
"SHAE","TYRION",243,"VARYS"
"STANNIS","TYRION",20,"VARYS"
"THEON","TYRION",21,"VARYS"
"ARYA","TYWIN",103,"VARYS"
"BRONN","TYWIN",10,"VARYS"
"CATELYN","TYWIN",6,"VARYS"
"CERSEI","TYWIN",75,"VARYS"
"GENDRY","TYWIN",6,"VARYS"
"JOFFREY","TYWIN",61,"VARYS"
"LITTLEFINGER","TYWIN",36,"VARYS"
"LYSA","TYWIN",2,"VARYS"
"NED","TYWIN",13,"VARYS"
"PYCELLE","TYWIN",12,"VARYS"
"RENLY","TYWIN",2,"VARYS"
"ROBB","TYWIN",22,"VARYS"
"ROBERT","TYWIN",10,"VARYS"
"SANSA","TYWIN",14,"VARYS"
"SHAE","TYWIN",8,"VARYS"
"STANNIS","TYWIN",6,"VARYS"
"TYRION","TYWIN",187,"VARYS"
"ARYA","YOREN",38,"VARYS"
"CATELYN","YOREN",3,"VARYS"
"CERSEI","YOREN",2,"VARYS"
"GENDRY","YOREN",9,"VARYS"
"ILYN_PAYNE","YOREN",4,"VARYS"
"JOFFREY","YOREN",3,"VARYS"
"LITTLEFINGER","YOREN",2,"VARYS"
"NED","YOREN",15,"VARYS"
"PYCELLE","YOREN",2,"VARYS"
"SANSA","YOREN",4,"VARYS"
"TYRION","YOREN",22,"VARYS"
"BRONN","PODRICK",23,"VARYS"
"CERSEI","PODRICK",6,"VARYS"
"JANOS","PODRICK",3,"VARYS"
"JOFFREY","PODRICK",5,"VARYS"
"LITTLEFINGER","PODRICK",2,"VARYS"
"PYCELLE","PODRICK",3,"VARYS"
"SANSA","PODRICK",2,"VARYS"
"SHAE","PODRICK",6,"VARYS"
"TYRION","PODRICK",73,"VARYS"
"BRONN","OLENNA",2,"VARYS"
"CERSEI","OLENNA",24,"VARYS"
"JOFFREY","OLENNA",8,"VARYS"
"PYCELLE","OLENNA",2,"VARYS"
"RENLY","OLENNA",2,"VARYS"
"ROBERT","OLENNA",3,"VARYS"
"SANSA","OLENNA",30,"VARYS"
"TYRION","OLENNA",31,"VARYS"
"TYWIN","OLENNA",35,"VARYS"
"PODRICK","OLENNA",3,"VARYS"
"CATELYN","GREATJON_UMBER",11,"WALDER"
"CATELYN","HOSTER",10,"WALDER"
"CATELYN","JOYEUSE",6,"WALDER"
"CATELYN","RICKARD_KARSTARK",22,"WALDER"
"GREATJON_UMBER","RICKARD_KARSTARK",2,"WALDER"
"CATELYN","ROBB",224,"WALDER"
"GREATJON_UMBER","ROBB",31,"WALDER"
"HOSTER","ROBB",5,"WALDER"
"JOYEUSE","ROBB",4,"WALDER"
"RICKARD_KARSTARK","ROBB",52,"WALDER"
"CATELYN","ROOSE_BOLTON",17,"WALDER"
"RICKARD_KARSTARK","ROOSE_BOLTON",6,"WALDER"
"ROBB","ROOSE_BOLTON",51,"WALDER"
"CATELYN","STEVRON_FREY",2,"WALDER"
"CATELYN","THEON",16,"WALDER"
"GREATJON_UMBER","THEON",11,"WALDER"
"RICKARD_KARSTARK","THEON",4,"WALDER"
"ROBB","THEON",87,"WALDER"
"ROOSE_BOLTON","THEON",3,"WALDER"
"CATELYN","TYRION",49,"WALDER"
"ROBB","TYRION",19,"WALDER"
"THEON","TYRION",21,"WALDER"
"CATELYN","TYWIN",6,"WALDER"
"GREATJON_UMBER","TYWIN",3,"WALDER"
"ROBB","TYWIN",22,"WALDER"
"ROOSE_BOLTON","TYWIN",9,"WALDER"
"TYRION","TYWIN",187,"WALDER"
"CATELYN","BRYNDEN",27,"WALDER"
"HOSTER","BRYNDEN",2,"WALDER"
"RICKARD_KARSTARK","BRYNDEN",5,"WALDER"
"ROBB","BRYNDEN",17,"WALDER"
"ROOSE_BOLTON","BRYNDEN",8,"WALDER"
"CATELYN","EDMURE",15,"WALDER"
"JOYEUSE","EDMURE",2,"WALDER"
"RICKARD_KARSTARK","EDMURE",4,"WALDER"
"ROBB","EDMURE",46,"WALDER"
"ROOSE_BOLTON","EDMURE",3,"WALDER"
"TYWIN","EDMURE",2,"WALDER"
"BRYNDEN","EDMURE",18,"WALDER"
"CATELYN","LOTHAR",2,"WALDER"
"ROBB","LOTHAR",3,"WALDER"
"BRYNDEN","LOTHAR",3,"WALDER"
"EDMURE","LOTHAR",7,"WALDER"
"CATELYN","ROSLIN",4,"WALDER"
"JOYEUSE","ROSLIN",2,"WALDER"
"RICKARD_KARSTARK","ROSLIN",2,"WALDER"
"ROBB","ROSLIN",6,"WALDER"
"BRYNDEN","ROSLIN",2,"WALDER"
"EDMURE","ROSLIN",12,"WALDER"
"LOTHAR","ROSLIN",2,"WALDER"
"ARYA","BAELOR",5,"YOREN"
"ARYA","CATELYN",14,"YOREN"
"BENJEN","CATELYN",2,"YOREN"
"ARYA","CERSEI",20,"YOREN"
"BAELOR","CERSEI",2,"YOREN"
"BENJEN","CERSEI",2,"YOREN"
"CATELYN","CERSEI",22,"YOREN"
"ARYA","GENDRY",130,"YOREN"
"ARYA","HOUND",89,"YOREN"
"BAELOR","HOUND",2,"YOREN"
"CATELYN","HOUND",4,"YOREN"
"CERSEI","HOUND",12,"YOREN"
"GENDRY","HOUND",5,"YOREN"
"ARYA","ILYN_PAYNE",6,"YOREN"
"BAELOR","ILYN_PAYNE",3,"YOREN"
"CERSEI","ILYN_PAYNE",8,"YOREN"
"HOUND","ILYN_PAYNE",5,"YOREN"
"ARYA","JOFFREY",33,"YOREN"
"BAELOR","JOFFREY",2,"YOREN"
"CATELYN","JOFFREY",6,"YOREN"
"CERSEI","JOFFREY",158,"YOREN"
"HOUND","JOFFREY",67,"YOREN"
"ILYN_PAYNE","JOFFREY",6,"YOREN"
"ARYA","LITTLEFINGER",13,"YOREN"
"CATELYN","LITTLEFINGER",50,"YOREN"
"CERSEI","LITTLEFINGER",51,"YOREN"
"HOUND","LITTLEFINGER",5,"YOREN"
"JOFFREY","LITTLEFINGER",19,"YOREN"
"CATELYN","MARILLION",4,"YOREN"
"JOFFREY","MARILLION",14,"YOREN"
"ARYA","NED",94,"YOREN"
"BAELOR","NED",8,"YOREN"
"BENJEN","NED",14,"YOREN"
"CATELYN","NED",77,"YOREN"
"CERSEI","NED",92,"YOREN"
"GENDRY","NED",14,"YOREN"
"HOUND","NED",14,"YOREN"
"ILYN_PAYNE","NED",6,"YOREN"
"JOFFREY","NED",47,"YOREN"
"LITTLEFINGER","NED",107,"YOREN"
"ARYA","PYCELLE",3,"YOREN"
"BAELOR","PYCELLE",2,"YOREN"
"CERSEI","PYCELLE",33,"YOREN"
"JOFFREY","PYCELLE",21,"YOREN"
"LITTLEFINGER","PYCELLE",27,"YOREN"
"NED","PYCELLE",68,"YOREN"
"ARYA","SANSA",61,"YOREN"
"BAELOR","SANSA",2,"YOREN"
"CATELYN","SANSA",20,"YOREN"
"CERSEI","SANSA",116,"YOREN"
"HOUND","SANSA",59,"YOREN"
"ILYN_PAYNE","SANSA",8,"YOREN"
"JOFFREY","SANSA",147,"YOREN"
"LITTLEFINGER","SANSA",67,"YOREN"
"NED","SANSA",57,"YOREN"
"PYCELLE","SANSA",15,"YOREN"
"ARYA","TYRION",4,"YOREN"
"BENJEN","TYRION",17,"YOREN"
"CATELYN","TYRION",49,"YOREN"
"CERSEI","TYRION",290,"YOREN"
"HOUND","TYRION",39,"YOREN"
"JOFFREY","TYRION",121,"YOREN"
"LITTLEFINGER","TYRION",67,"YOREN"
"MARILLION","TYRION",5,"YOREN"
"NED","TYRION",23,"YOREN"
"PYCELLE","TYRION",58,"YOREN"
"SANSA","TYRION",110,"YOREN"
"ARYA","VARYS",7,"YOREN"
"CATELYN","VARYS",11,"YOREN"
"CERSEI","VARYS",29,"YOREN"
"GENDRY","VARYS",2,"YOREN"
"ILYN_PAYNE","VARYS",2,"YOREN"
"JOFFREY","VARYS",26,"YOREN"
"LITTLEFINGER","VARYS",98,"YOREN"
"NED","VARYS",102,"YOREN"
"PYCELLE","VARYS",27,"YOREN"
"SANSA","VARYS",15,"YOREN"
"TYRION","VARYS",129,"YOREN"
"ARYA","AMORY",16,"YOREN"
"ARYA","BITER",8,"YOREN"
"ARYA","JAQEN",113,"YOREN"
"GENDRY","JAQEN",4,"YOREN"
"AMORY","JAQEN",3,"YOREN"
"BITER","JAQEN",5,"YOREN"
"ARYA","RORGE",16,"YOREN"
"GENDRY","RORGE",3,"YOREN"
"BITER","RORGE",8,"YOREN"
"JAQEN","RORGE",9,"YOREN"
"CATELYN","JAIME",61,"BRIENNE"
"CATELYN","LITTLEFINGER",50,"BRIENNE"
"JAIME","LITTLEFINGER",7,"BRIENNE"
"CATELYN","LORAS",9,"BRIENNE"
"JAIME","LORAS",2,"BRIENNE"
"LITTLEFINGER","LORAS",17,"BRIENNE"
"CATELYN","RENLY",30,"BRIENNE"
"JAIME","RENLY",6,"BRIENNE"
"LITTLEFINGER","RENLY",37,"BRIENNE"
"LORAS","RENLY",73,"BRIENNE"
"CATELYN","RICKARD_KARSTARK",22,"BRIENNE"
"JAIME","RICKARD_KARSTARK",4,"BRIENNE"
"CATELYN","ROBB",224,"BRIENNE"
"JAIME","ROBB",44,"BRIENNE"
"LITTLEFINGER","ROBB",3,"BRIENNE"
"LORAS","ROBB",2,"BRIENNE"
"RENLY","ROBB",11,"BRIENNE"
"RICKARD_KARSTARK","ROBB",52,"BRIENNE"
"CATELYN","ROOSE_BOLTON",17,"BRIENNE"
"JAIME","ROOSE_BOLTON",29,"BRIENNE"
"RICKARD_KARSTARK","ROOSE_BOLTON",6,"BRIENNE"
"ROBB","ROOSE_BOLTON",51,"BRIENNE"
"CATELYN","STANNIS",13,"BRIENNE"
"JAIME","STANNIS",6,"BRIENNE"
"LITTLEFINGER","STANNIS",11,"BRIENNE"
"LORAS","STANNIS",5,"BRIENNE"
"RENLY","STANNIS",54,"BRIENNE"
"ROBB","STANNIS",11,"BRIENNE"
"CATELYN","DAVOS",2,"BRIENNE"
"LORAS","DAVOS",2,"BRIENNE"
"RENLY","DAVOS",12,"BRIENNE"
"ROBB","DAVOS",4,"BRIENNE"
"STANNIS","DAVOS",188,"BRIENNE"
"CATELYN","JACKS",8,"BRIENNE"
"JAIME","JACKS",2,"BRIENNE"
"CATELYN","MARGAERY",5,"BRIENNE"
"LITTLEFINGER","MARGAERY",28,"BRIENNE"
"LORAS","MARGAERY",44,"BRIENNE"
"RENLY","MARGAERY",39,"BRIENNE"
"STANNIS","MARGAERY",2,"BRIENNE"
"CATELYN","MELISANDRE",2,"BRIENNE"
"LORAS","MELISANDRE",2,"BRIENNE"
"RENLY","MELISANDRE",8,"BRIENNE"
"STANNIS","MELISANDRE",106,"BRIENNE"
"DAVOS","MELISANDRE",73,"BRIENNE"
"JAIME","SELWYN",3,"BRIENNE"
"BENJEN","JEOR",2,"CRASTER"
"GRENN","JEOR",11,"CRASTER"
"BENJEN","JON",33,"CRASTER"
"GRENN","JON",30,"CRASTER"
"JEOR","JON",99,"CRASTER"
"GRENN","RAST",23,"CRASTER"
"JEOR","RAST",19,"CRASTER"
"JON","RAST",7,"CRASTER"
"GRENN","SAM",59,"CRASTER"
"JEOR","SAM",37,"CRASTER"
"JON","SAM",168,"CRASTER"
"RAST","SAM",19,"CRASTER"
"GRENN","EDDISON_TOLLETT",39,"CRASTER"
"JEOR","EDDISON_TOLLETT",8,"CRASTER"
"JON","EDDISON_TOLLETT",8,"CRASTER"
"RAST","EDDISON_TOLLETT",11,"CRASTER"
"SAM","EDDISON_TOLLETT",42,"CRASTER"
"GRENN","GILLY",2,"CRASTER"
"JON","GILLY",10,"CRASTER"
"RAST","GILLY",2,"CRASTER"
"SAM","GILLY",119,"CRASTER"
"EDDISON_TOLLETT","GILLY",4,"CRASTER"
"JON","MANCE",41,"CRASTER"
"BRAN","HODOR",78,"DAGMER"
"BRAN","MAESTER_LUWIN",84,"DAGMER"
"HODOR","MAESTER_LUWIN",9,"DAGMER"
"BRAN","OSHA",153,"DAGMER"
"HODOR","OSHA",38,"DAGMER"
"MAESTER_LUWIN","OSHA",26,"DAGMER"
"BRAN","RICKON",72,"DAGMER"
"HODOR","RICKON",25,"DAGMER"
"MAESTER_LUWIN","RICKON",4,"DAGMER"
"OSHA","RICKON",34,"DAGMER"
"BRAN","RODRIK",23,"DAGMER"
"MAESTER_LUWIN","RODRIK",7,"DAGMER"
"RICKON","RODRIK",2,"DAGMER"
"BRAN","THEON",75,"DAGMER"
"HODOR","THEON",8,"DAGMER"
"MAESTER_LUWIN","THEON",61,"DAGMER"
"OSHA","THEON",61,"DAGMER"
"RICKON","THEON",8,"DAGMER"
"RODRIK","THEON",31,"DAGMER"
"MAESTER_LUWIN","BLACK_LORREN",2,"DAGMER"
"OSHA","BLACK_LORREN",2,"DAGMER"
"RODRIK","BLACK_LORREN",3,"DAGMER"
"THEON","BLACK_LORREN",21,"DAGMER"
"BRAN","FARLEN",6,"DAGMER"
"RICKON","FARLEN",2,"DAGMER"
"THEON","FARLEN",3,"DAGMER"
"THEON","YARA",94,"DAGMER"
"CATELYN","CERSEI",22,"DAVOS"
"CATELYN","JOFFREY",6,"DAVOS"
"CERSEI","JOFFREY",158,"DAVOS"
"CATELYN","LORAS",9,"DAVOS"
"CERSEI","LORAS",20,"DAVOS"
"JOFFREY","LORAS",16,"DAVOS"
"CATELYN","RENLY",30,"DAVOS"
"CERSEI","RENLY",3,"DAVOS"
"JOFFREY","RENLY",8,"DAVOS"
"LORAS","RENLY",73,"DAVOS"
"CATELYN","ROBB",224,"DAVOS"
"CERSEI","ROBB",12,"DAVOS"
"JOFFREY","ROBB",27,"DAVOS"
"LORAS","ROBB",2,"DAVOS"
"RENLY","ROBB",11,"DAVOS"
"CATELYN","ROBERT",15,"DAVOS"
"CERSEI","ROBERT",86,"DAVOS"
"GENDRY","ROBERT",3,"DAVOS"
"JOFFREY","ROBERT",33,"DAVOS"
"LORAS","ROBERT",3,"DAVOS"
"RENLY","ROBERT",35,"DAVOS"
"ROBB","ROBERT",5,"DAVOS"
"CATELYN","STANNIS",13,"DAVOS"
"CERSEI","STANNIS",9,"DAVOS"
"GENDRY","STANNIS",9,"DAVOS"
"JOFFREY","STANNIS",11,"DAVOS"
"LORAS","STANNIS",5,"DAVOS"
"RENLY","STANNIS",54,"DAVOS"
"ROBB","STANNIS",11,"DAVOS"
"ROBERT","STANNIS",14,"DAVOS"
"CATELYN","BRIENNE",60,"DAVOS"
"LORAS","BRIENNE",7,"DAVOS"
"RENLY","BRIENNE",31,"DAVOS"
"ROBB","BRIENNE",5,"DAVOS"
"STANNIS","BRIENNE",5,"DAVOS"
"STANNIS","CRESSEN",5,"DAVOS"
"CERSEI","MATTHOS",2,"DAVOS"
"JOFFREY","MATTHOS",2,"DAVOS"
"ROBERT","MATTHOS",2,"DAVOS"
"STANNIS","MATTHOS",21,"DAVOS"
"CRESSEN","MATTHOS",2,"DAVOS"
"CATELYN","MELISANDRE",2,"DAVOS"
"GENDRY","MELISANDRE",46,"DAVOS"
"LORAS","MELISANDRE",2,"DAVOS"
"RENLY","MELISANDRE",8,"DAVOS"
"ROBERT","MELISANDRE",4,"DAVOS"
"STANNIS","MELISANDRE",106,"DAVOS"
"BRIENNE","MELISANDRE",2,"DAVOS"
"CRESSEN","MELISANDRE",10,"DAVOS"
"MATTHOS","MELISANDRE",4,"DAVOS"
"CERSEI","SALLADHOR",2,"DAVOS"
"STANNIS","SALLADHOR",2,"DAVOS"
"MATTHOS","SALLADHOR",14,"DAVOS"
"STANNIS","RYLENE",2,"DAVOS"
"AEGON","SHIREEN",2,"DAVOS"
"STANNIS","SHIREEN",16,"DAVOS"
"BRAN","HODOR",78,"GILLY"
"BRAN","JON",27,"GILLY"
"GRENN","JON",30,"GILLY"
"HODOR","JON",2,"GILLY"
"JON","MAESTER_AEMON",28,"GILLY"
"GRENN","RAST",23,"GILLY"
"JON","RAST",7,"GILLY"
"BRAN","SAM",17,"GILLY"
"GRENN","SAM",59,"GILLY"
"HODOR","SAM",8,"GILLY"
"JON","SAM",168,"GILLY"
"MAESTER_AEMON","SAM",16,"GILLY"
"RANDYLL","SAM",9,"GILLY"
"RAST","SAM",19,"GILLY"
"GRENN","CRASTER",3,"GILLY"
"JON","CRASTER",19,"GILLY"
"RAST","CRASTER",8,"GILLY"
"SAM","CRASTER",10,"GILLY"
"GRENN","EDDISON_TOLLETT",39,"GILLY"
"JON","EDDISON_TOLLETT",8,"GILLY"
"RAST","EDDISON_TOLLETT",11,"GILLY"
"SAM","EDDISON_TOLLETT",42,"GILLY"
"CRASTER","EDDISON_TOLLETT",5,"GILLY"
"BRAN","JOJEN",65,"GILLY"
"HODOR","JOJEN",23,"GILLY"
"JON","JOJEN",5,"GILLY"
"SAM","JOJEN",12,"GILLY"
"BRAN","MEERA",29,"GILLY"
"HODOR","MEERA",14,"GILLY"
"JON","MEERA",2,"GILLY"
"SAM","MEERA",8,"GILLY"
"JOJEN","MEERA",24,"GILLY"
"BRONN","CATELYN",7,"MARGAERY"
"BRONN","CERSEI",5,"MARGAERY"
"CATELYN","CERSEI",22,"MARGAERY"
"BRONN","JOFFREY",13,"MARGAERY"
